timestamp,value,metric,unit,interval,network,fetch_timestamp,dataset_type
2025-10-27 07:45:00+10:00,22369.855,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 07:50:00+10:00,16593.172,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 07:55:00+10:00,0.0,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 08:00:00+10:00,31632.637,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 08:05:00+10:00,87288.811,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 08:10:00+10:00,15101.545,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 08:15:00+10:00,12438.516,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 08:20:00+10:00,11896.778,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 08:25:00+10:00,-2817.1497,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 08:30:00+10:00,0.0,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 08:35:00+10:00,-9201.0847,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 08:40:00+10:00,0.0,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 08:45:00+10:00,-10197.606,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 08:50:00+10:00,-5076.0928,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 08:55:00+10:00,-12837.375,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 09:00:00+10:00,-14733.044,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 09:05:00+10:00,-11481.175,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 09:10:00+10:00,0.0,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 09:15:00+10:00,-12738.153,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 09:20:00+10:00,-11318.651,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 09:25:00+10:00,-13858.862,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 09:30:00+10:00,-13466.531,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 09:35:00+10:00,-6691.5391,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 09:40:00+10:00,0.0,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 09:45:00+10:00,-12520.372,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 09:50:00+10:00,-11693.381,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 09:55:00+10:00,-11142.521,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 10:00:00+10:00,-12614.796,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 10:05:00+10:00,-12696.909,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 10:10:00+10:00,-12052.005,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 10:15:00+10:00,-12602.121,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 10:20:00+10:00,-14153.033,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 10:25:00+10:00,0.0,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 10:30:00+10:00,-11586.364,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 10:35:00+10:00,0.0,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 10:40:00+10:00,-11554.386,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 10:45:00+10:00,-12163.616,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 10:50:00+10:00,-11279.824,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 10:55:00+10:00,-11812.59,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 11:00:00+10:00,-10851.585,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 11:05:00+10:00,-11556.019,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 11:10:00+10:00,0.0,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 11:15:00+10:00,0.0,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 11:20:00+10:00,-11840.893,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 11:25:00+10:00,-11985.519,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 11:30:00+10:00,-10430.346,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 11:35:00+10:00,-10446.254,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 11:40:00+10:00,25851.489,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 11:45:00+10:00,-339.8157,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 11:50:00+10:00,-1429.7682,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 11:55:00+10:00,-10589.897,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 12:00:00+10:00,-8185.2191,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 12:05:00+10:00,-16556.71,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 12:10:00+10:00,-11616.839,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 12:15:00+10:00,0.0,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 12:20:00+10:00,-12573.52,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 12:25:00+10:00,-13016.716,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 12:30:00+10:00,-307.0523,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 12:35:00+10:00,-12453.908,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 12:40:00+10:00,-574.614,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 12:45:00+10:00,-788.2306,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
